,Upvotes
40308,12.0
33354,748.0
171800,38.0
57556,401.0
153923,214.0
260084,87.0
84700,1.0
278892,13.0
247921,4.0
55293,233.0
124287,47.0
90666,6.0
153928,38.0
221210,71.0
122979,11.0
226517,4.0
72258,3.0
117262,101.0
282443,35.0
250895,75.0
285530,59.0
180099,8.0
281763,0.0
232021,5.0
193219,34.0
84162,47.0
28777,119.0
135494,2513.0
149328,19.0
173219,39.0
150346,96.0
126877,29.0
148755,69.0
263106,19.0
7854,5.0
60182,6.0
62981,18.0
320633,143.0
170216,34.0
273089,244.0
265786,19.0
256374,0.0
153046,7.0
277478,522.0
58050,6.0
265143,2.0
21018,40.0
186842,65.0
156179,22.0
219009,6.0
131887,74.0
176000,9.0
56223,207.0
63327,6.0
301500,4.0
243852,1.0
261949,5.0
9419,321.0
241682,11.0
230316,22.0
29216,17.0
214660,62.0
154590,356.0
127344,19.0
79215,17.0
179291,4.0
54811,122.0
20843,3.0
30721,73.0
41534,84.0
294027,191.0
207348,5.0
327186,23.0
222519,34.0
237411,17.0
101180,119.0
262747,2.0
69265,427.0
19400,63.0
170085,4.0
26417,28.0
277636,39.0
71125,8.0
221393,35.0
227067,259.0
106596,19.0
137093,737.0
302116,91.0
161134,116.0
284760,6.0
223831,69.0
185994,35.0
151807,5.0
319612,228.0
232068,22.0
326542,361.0
300961,278.0
325047,28.0
35013,1364.0
277536,7.0
176773,1.0
266874,31.0
146086,16.0
44050,4.0
676,34.0
110672,2.0
56941,1.0
126979,3.0
65826,264.0
297093,86.0
7574,4.0
212156,192.0
113419,1991.0
205794,16.0
28256,20.0
35290,9.0
193928,31.0
286163,924.0
113985,18.0
55578,278.0
245374,42.0
275883,76.0
274770,5.0
267315,2.0
583,1.0
157458,2.0
329118,43.0
252270,101.0
203296,23.0
293311,8.0
192731,144.0
252452,31.0
6708,44.0
117979,120.0
198737,832.0
254075,12.0
316880,194.0
98637,22.0
19587,136.0
78249,31.0
312779,54.0
238704,131.0
5487,24.0
132135,41.0
308256,30.0
244607,21.0
22729,14.0
227004,8.0
295969,6.0
68633,1.0
300231,101.0
3606,1.0
6189,286.0
298497,10.0
45423,13.0
215876,115.0
44634,0.0
140343,1.0
255202,4.0
88825,6.0
46543,5.0
261502,336.0
32241,13849.0
175301,89.0
189450,40.0
182155,31.0
259542,68.0
84630,6.0
73650,89.0
328434,13.0
198402,1505.0
159974,99.0
55876,0.0
296329,5780.0
270285,1.0
120056,1.0
292075,295.0
61766,134.0
142237,2.0
226964,94.0
73597,576.0
8616,149.0
145616,3.0
246437,23.0
294338,36.0
188129,5.0
63754,11.0
73932,835.0
120413,81.0
163246,70.0
15117,3.0
287,14.0
93686,197.0
21069,1.0
133284,19.0
111115,202.0
278599,2.0
2608,66.0
9462,8.0
193568,37.0
7386,35.0
293145,177.0
283826,20817.0
229430,30.0
183379,1013.0
69867,54.0
220549,3.0
21950,43.0
307064,11.0
141204,46.0
102755,7.0
83208,84.0
306350,21.0
286982,134.0
202944,565.0
75063,50.0
177995,4.0
98240,52.0
281828,139.0
188392,9.0
308120,1.0
22959,11.0
241611,35.0
139433,68.0
209359,113.0
3256,59.0
15549,1.0
139386,1465.0
186083,2.0
310,17.0
241579,4.0
309867,10.0
40440,8.0
287594,128.0
312717,11.0
164000,6.0
325519,10.0
45568,26.0
139870,0.0
224800,55.0
92501,8.0
114188,9.0
124367,61.0
181929,71.0
224095,209.0
27888,911.0
281484,1594.0
281617,25.0
214031,20.0
264797,210.0
152301,4064.0
245450,258.0
242741,328.0
255689,22.0
55342,135.0
124196,9.0
234224,4.0
104218,15.0
175007,223.0
190684,4.0
164661,54.0
245122,15.0
145513,13.0
234947,103.0
219326,16.0
116240,9.0
93098,101.0
269588,1.0
28107,7.0
43013,1511.0
190511,1.0
111519,1977.0
59208,9.0
172344,7.0
91611,7.0
26152,3.0
83102,35.0
39992,14.0
330028,8.0
196802,4.0
131101,37.0
51807,7.0
96898,7.0
195042,43.0
187531,54.0
234262,2.0
53222,46.0
264984,119.0
316628,12.0
34811,576.0
99855,6.0
68410,13.0
54336,104.0
60144,199.0
203437,101.0
54804,136.0
294697,32.0
115039,38.0
218801,3.0
272173,0.0
26067,9.0
96984,6.0
93354,122.0
86892,4.0
185478,6245.0
66298,33.0
56711,1037.0
69326,11.0
217635,17.0
36709,2.0
133913,162.0
97824,74.0
305267,36.0
216291,34.0
7343,11.0
140675,25.0
311831,20.0
177794,1662.0
97871,186.0
67378,517.0
210531,166.0
48074,76.0
74236,9.0
161197,36.0
149716,22.0
190003,118.0
57869,23.0
30949,35.0
61125,4.0
281941,184.0
86840,293.0
117116,16.0
337,17.0
149084,29.0
176324,1135.0
130944,50.0
90,35.0
173660,91.0
211107,90.0
223535,66.0
23964,53.0
223011,63.0
71048,5548.0
8394,7.0
306135,34.0
127267,9.0
274591,68.0
162538,1.0
85157,232.0
153374,5.0
270810,30.0
314392,6354.0
328061,13.0
9711,19.0
56146,770.0
24654,4.0
328263,21.0
183342,22.0
204382,19.0
106805,15.0
76475,22.0
179909,1.0
40385,156.0
109022,2.0
210641,105.0
27153,141.0
143284,38.0
183445,12.0
136567,14.0
253940,8.0
157018,84.0
17540,46.0
32984,2.0
16473,194.0
63054,155.0
184003,0.0
249075,35.0
35086,29.0
324153,29.0
81042,7.0
91415,33.0
154068,9.0
135916,2395.0
274334,648.0
147520,287.0
27167,107.0
321823,6.0
82577,12.0
270584,13.0
251539,10.0
295102,53.0
95314,100.0
122844,7.0
4044,40.0
77553,166.0
119039,0.0
102216,84.0
211704,5.0
118807,6.0
95966,25.0
319793,6.0
84428,5.0
180794,59.0
326964,19.0
46267,20.0
225369,937.0
97527,20.0
58567,16.0
233411,8.0
138724,82.0
284948,8.0
312742,264.0
281953,95.0
295366,30.0
7777,8.0
29741,19.0
114527,417.0
79845,1.0
82975,3.0
18384,221.0
119090,384.0
213617,49.0
232833,34.0
216126,3.0
255269,13.0
123255,33.0
101344,28.0
155898,3017.0
260390,5.0
87234,11.0
68949,22.0
274397,391.0
76106,2814.0
280090,22.0
290496,85.0
203907,1.0
10495,14.0
111108,42.0
228932,814.0
94410,12.0
23416,1.0
127634,120.0
34922,42.0
300006,3476.0
54905,396.0
172901,36.0
126941,6.0
71589,45.0
174792,67.0
252189,6.0
102008,30.0
175385,31.0
120861,167.0
31983,34.0
103769,6.0
129649,37.0
119051,177.0
277985,4.0
107990,25.0
2828,229.0
176845,159.0
143076,27.0
99636,10.0
149813,335.0
59563,13.0
215344,25.0
118816,406.0
204100,200.0
247563,141.0
8238,3.0
320098,27.0
184239,3.0
312528,2.0
328459,16.0
165582,11.0
104063,7.0
197956,14.0
284475,7.0
150782,4.0
207667,4.0
320061,43.0
8073,82.0
41268,13.0
304770,427.0
137562,13.0
268882,22.0
117193,105.0
227624,29.0
226748,12.0
108299,37.0
154872,754.0
6735,6.0
82848,118.0
260697,94.0
37594,204.0
91754,103.0
293857,129.0
248562,627.0
166569,4.0
81125,11.0
196584,464.0
268340,6360.0
37893,9.0
195810,55.0
103274,2.0
42840,79.0
274584,165.0
86015,109.0
278162,788.0
43237,276.0
126347,423.0
324314,23.0
144416,81.0
47708,2.0
160743,29.0
323260,5.0
32175,177.0
145086,127.0
85787,4.0
245347,918.0
270455,71.0
108787,1843.0
271850,167.0
142701,109.0
266905,59.0
104694,607.0
168406,57.0
251653,274.0
215792,1.0
295762,12.0
164039,283.0
59668,160.0
256627,4405.0
161122,7.0
197148,862.0
129266,2718.0
49934,24.0
21946,106.0
90092,43.0
241641,8.0
230652,9.0
96854,42.0
62784,6.0
313771,67.0
76152,295.0
261059,1.0
28882,28.0
34831,106.0
81487,85.0
141223,4.0
308184,8.0
328042,115.0
162885,0.0
152143,1665.0
1751,4.0
311749,223.0
194048,335.0
261475,24.0
323171,8.0
270617,6.0
178967,335.0
106265,6.0
300556,220.0
113832,123.0
102197,78.0
47608,32.0
133231,23.0
158852,46.0
158991,58.0
213400,112.0
147573,4.0
289928,36.0
321335,14.0
100466,154.0
158029,3.0
119798,2127.0
295566,5.0
100054,1.0
181471,26.0
64412,4.0
223616,59.0
284163,36.0
191889,5.0
40922,553.0
69419,8.0
29820,1.0
153535,4.0
302140,1380.0
176593,4.0
57546,24.0
221188,106.0
111930,89.0
42764,162.0
220482,0.0
97612,8.0
247437,32.0
61128,1962.0
269292,20.0
206476,90.0
50139,1508.0
125785,11.0
4790,3.0
189017,530.0
129250,1.0
101878,5.0
157148,3.0
212325,9.0
202236,19.0
67424,494.0
323863,289.0
237892,17.0
283397,76.0
136110,111.0
154746,14.0
298890,137.0
65323,159.0
62435,6.0
258843,19.0
20964,210.0
2726,45.0
120398,21.0
14550,6.0
328223,10.0
182674,569.0
143910,15.0
204471,8.0
198580,4.0
11721,42.0
58756,44.0
321867,11.0
80103,87.0
182241,3.0
215414,74.0
16688,25.0
134544,239.0
233987,4.0
71798,2.0
55183,69.0
28127,3.0
23730,7.0
225110,23.0
85446,11.0
236153,10.0
221691,82.0
249724,3.0
99307,816.0
273559,34.0
15931,0.0
144620,403.0
192026,11.0
284976,47.0
51320,1.0
107546,101.0
257038,23.0
144918,2.0
214421,66.0
29857,1403.0
190140,18.0
55331,165.0
56933,3.0
199074,26.0
175944,5.0
100665,23.0
19663,51.0
208545,0.0
25911,11.0
153171,5.0
235506,225.0
238392,10.0
293660,445.0
14073,203.0
139596,111.0
199746,30.0
304481,414.0
68571,56.0
193303,9.0
235819,7.0
52082,45.0
158871,225.0
121147,6.0
94744,17.0
186162,8.0
241418,17.0
232888,5.0
16395,46.0
139897,20.0
314298,3281.0
248246,2.0
68361,11.0
92427,3.0
142183,27.0
89872,18.0
91320,10.0
236196,28.0
234277,2.0
215576,19.0
252243,81.0
321284,16.0
99614,351.0
26780,161.0
80712,48.0
181824,3.0
267430,174.0
229069,3.0
282597,164.0
171874,452.0
318840,296.0
262640,613.0
316939,2562.0
158844,43.0
11806,15.0
219058,9.0
261698,900.0
178130,0.0
89094,12.0
123722,16.0
29242,17.0
273393,5.0
145357,18.0
84005,52.0
56448,38.0
130172,18.0
105435,16.0
186888,17.0
13631,22.0
184268,15.0
133780,8.0
157609,4700.0
74061,157.0
299819,111.0
22068,144.0
274431,83.0
311710,27.0
307641,17.0
194627,58.0
143901,23.0
1302,52.0
95343,3.0
29201,1340.0
214799,264.0
219580,137.0
162926,123.0
261843,3260.0
42259,43.0
63876,80.0
322414,7.0
292794,9.0
293479,7.0
173225,10.0
219018,109.0
153337,301.0
56055,73.0
209191,98.0
69647,100.0
103088,8.0
170113,5.0
42876,0.0
67980,21.0
209378,27.0
301277,15.0
262922,9.0
30921,27.0
162213,38.0
1140,85.0
185142,473.0
134858,24.0
222328,12.0
134900,97.0
10919,14.0
261746,22.0
317670,237.0
280208,2.0
205394,4.0
58008,79.0
215000,15.0
242378,4.0
35395,12.0
305307,657.0
181191,22.0
20478,3.0
106424,0.0
7377,2.0
65665,2.0
286951,179.0
123903,38.0
121642,4.0
160450,34.0
239830,4.0
294639,16.0
140537,22.0
280448,30.0
16063,961.0
327594,0.0
143693,63.0
312348,462.0
202684,3.0
305573,465.0
26869,39.0
246927,75.0
12340,61.0
264363,65.0
17710,88.0
31580,10.0
200634,105.0
39613,18.0
208699,444.0
33411,165.0
300303,198.0
296280,3.0
176941,37.0
258034,3.0
225151,34.0
131446,17.0
324937,935.0
198687,91.0
153450,11.0
186381,34.0
27002,767.0
228135,136.0
166646,13.0
31543,248.0
269341,30.0
263435,25.0
263358,15.0
321880,8.0
42334,198.0
303782,2340.0
292641,14.0
309959,53.0
275572,4471.0
29141,231.0
242423,255.0
232750,29.0
107659,72.0
130006,358.0
258075,4027.0
116086,15.0
300985,20.0
206202,16.0
100386,230.0
138075,61.0
127003,59.0
301359,21.0
37244,84.0
58265,10.0
156573,5.0
261817,65.0
128572,47.0
29617,842.0
289383,2.0
85773,3.0
82228,6.0
209927,22.0
316563,5.0
18011,34.0
70910,53.0
95037,86.0
279941,0.0
297358,129.0
101275,378.0
150844,15.0
56753,56.0
207657,6.0
292924,20.0
119743,147.0
183899,96.0
325031,9.0
137486,12.0
21207,61.0
210452,1352.0
190442,34.0
284524,50.0
129241,17121.0
257919,125.0
15170,26.0
235666,9.0
23326,24.0
262664,2463.0
44456,8.0
151858,10.0
43416,214.0
46319,21.0
63004,1194.0
207964,17.0
263557,3.0
221148,59.0
301388,27.0
140536,96.0
316145,73.0
205768,406.0
316365,1236.0
277994,292.0
206892,0.0
314628,54.0
258172,14.0
14128,4.0
53735,43.0
312235,20.0
231554,6.0
137689,27.0
108239,11.0
22241,9.0
182239,9.0
122779,28.0
329225,8662.0
25303,53.0
101343,18.0
236721,7.0
133781,3.0
81977,50.0
60557,3.0
44654,11.0
311906,11.0
52982,18.0
117844,1.0
232322,3.0
273992,255.0
211153,137.0
221286,29.0
133354,27.0
1170,175.0
32140,2.0
262498,24.0
230215,61.0
56717,6.0
226658,24.0
55610,22.0
131516,396.0
178786,13.0
47839,13.0
67286,12203.0
121187,9.0
1811,4.0
307649,14.0
274181,4.0
203843,5.0
10096,552.0
94030,51.0
26720,3.0
38501,20.0
250564,499.0
246049,21.0
70749,4.0
27571,292.0
154103,321.0
311636,7.0
18336,2.0
214122,11.0
204946,0.0
251279,375.0
101621,38.0
291452,0.0
27706,55.0
188525,6.0
50146,7.0
315412,38.0
296135,37.0
249370,33.0
35919,25.0
223885,314.0
12773,20.0
80673,60.0
236512,257.0
262607,8.0
91359,14.0
182558,0.0
297383,6.0
313547,41.0
187176,5.0
195126,6.0
218561,199.0
156454,538.0
290613,75.0
59875,24.0
120643,4.0
297044,26.0
182425,1574.0
321942,264.0
21053,178.0
280220,1.0
317929,144.0
112847,68.0
170275,16.0
252847,131.0
198142,120.0
166156,22.0
73547,82.0
73614,246.0
152648,103.0
324832,57.0
98317,101.0
194416,137.0
286430,13.0
93802,21.0
164337,217.0
267273,10.0
311502,17.0
22,10.0
137905,6.0
159321,3815.0
37882,8.0
135655,33.0
307145,13.0
301604,34.0
74759,17.0
169038,14.0
327095,89.0
180046,197.0
302107,4.0
265329,724.0
321294,6.0
84124,0.0
231911,686.0
179337,3.0
298864,32.0
247190,202.0
136784,26.0
248765,34466.0
66281,6.0
329069,3.0
306068,20257.0
317934,27.0
118912,22.0
300269,81.0
59083,13.0
29486,30.0
75269,8.0
108937,397.0
25722,15.0
9167,274.0
87343,5791.0
249186,1.0
325379,7.0
254880,16.0
85806,56.0
317967,1664.0
145226,113.0
197849,1.0
296297,123.0
303731,3559.0
106420,50.0
81955,141.0
218500,26.0
306825,210.0
291193,228.0
288402,8.0
214841,40.0
261300,4473.0
156466,55.0
79030,337.0
203124,45.0
288251,59.0
301137,1329.0
88626,93.0
89741,856.0
197048,97.0
298721,13.0
20419,1945.0
318515,303.0
138965,379.0
138185,13.0
301516,385.0
89922,7.0
170298,357.0
226315,67.0
203665,82.0
110497,0.0
94355,86.0
188918,14.0
260859,6.0
321049,6.0
132052,0.0
307678,6.0
194888,55.0
278060,149.0
195291,174.0
90429,321.0
78183,90.0
19246,114.0
114906,25.0
260172,42.0
14370,2.0
307013,1.0
279965,9.0
56571,28.0
26874,17.0
57263,107.0
317155,334.0
267970,357.0
105573,23.0
231762,5.0
234141,11.0
315365,15.0
296457,8.0
248169,329.0
158898,10.0
201564,260.0
183362,28.0
241429,36.0
70274,11.0
21125,22.0
307558,69.0
303936,3.0
180400,524.0
186384,44.0
16344,220.0
80703,5.0
38789,12.0
81090,47.0
161048,14.0
75510,166.0
117708,9.0
208924,4.0
227023,36.0
192620,3019.0
203031,36.0
183792,14.0
32,40.0
21654,1267.0
185773,89.0
131764,3804.0
198776,2.0
125054,13.0
169163,198.0
26890,250.0
116461,4.0
130254,21.0
265316,1784.0
116767,26.0
159669,95.0
44644,246.0
119855,13.0
153646,108.0
302083,1.0
201957,4670.0
245938,246.0
303793,285.0
85289,37.0
262708,206.0
184888,1021.0
25611,7.0
181521,200.0
202609,37.0
14338,1323.0
313549,7.0
164512,26.0
32829,56.0
45310,228.0
256640,132.0
144075,4.0
25235,18.0
255228,4757.0
167342,86.0
292034,110.0
290294,104.0
286193,3.0
311599,36.0
216435,287.0
201833,16.0
250433,1225.0
211700,20.0
90625,22.0
61292,3.0
315873,241.0
302541,7.0
260338,19.0
301134,4495.0
227297,23.0
198494,68.0
178621,55.0
297623,171.0
184923,6.0
172797,407.0
66297,14.0
126386,5.0
267809,5.0
221537,53.0
19079,18.0
298559,43.0
275797,457.0
237956,36.0
287030,65.0
4959,16037.0
135869,67.0
295787,8.0
272118,5.0
74284,58.0
286593,9.0
286435,29.0
107864,8.0
200174,19.0
82717,6.0
153424,33.0
77343,4.0
254803,47.0
63159,4.0
30735,7.0
134783,3.0
94234,84.0
230265,56.0
103472,49.0
101261,19.0
3502,163.0
276238,16.0
230795,133.0
62623,150.0
222699,111.0
69713,267.0
284500,257.0
687,6.0
236877,77.0
261875,24.0
94846,22.0
196543,77.0
257723,6.0
90609,7.0
277935,90.0
112976,0.0
59800,17.0
252534,4.0
32928,4.0
143179,210.0
270167,8.0
209131,31.0
309425,1.0
167543,4.0
157933,19.0
246904,16.0
65923,31.0
281020,7.0
251529,23.0
88484,13.0
24198,17.0
185493,13.0
70236,10.0
309975,18.0
101564,1.0
327198,3.0
162355,119.0
140666,19.0
174577,96.0
166498,930.0
82611,5.0
63626,24.0
247991,27.0
111878,166.0
64739,48.0
118719,38.0
326882,25.0
162683,7.0
75538,17.0
232061,9.0
226253,19.0
151138,937.0
184930,516.0
175451,65.0
104134,9.0
229027,24.0
108367,23.0
143396,5.0
32979,10.0
52368,11.0
80699,68.0
213745,17.0
11081,622.0
27373,40.0
221306,4.0
215859,21.0
59674,1.0
213094,8.0
33417,37.0
211421,18.0
178916,2.0
460,130.0
167419,8.0
202670,0.0
269254,34.0
11322,9.0
92261,4.0
92475,1.0
34900,9.0
211677,3.0
34499,199.0
313339,19.0
203924,2885.0
97388,9.0
247011,97.0
154643,3.0
301471,6.0
316772,4.0
151105,3692.0
88252,9.0
71847,70.0
253274,2.0
282135,11.0
182784,157.0
308114,3.0
31791,36.0
25506,257.0
148284,6.0
326962,64.0
232549,6.0
61847,8.0
82911,123.0
103193,9.0
199200,315.0
35905,4.0
82966,51.0
6929,339.0
3388,3.0
232661,7.0
253996,5.0
310269,294.0
110229,7.0
86729,4.0
232710,13.0
261503,139.0
243732,571.0
234623,63.0
93849,49.0
285805,9.0
289907,43.0
104384,114.0
23375,11.0
22578,383.0
285172,117.0
109284,19.0
115447,13.0
73021,61.0
194933,88.0
243744,18.0
18885,2.0
173648,431.0
6791,72.0
50867,9.0
2372,15.0
24852,288.0
239833,36.0
133459,2.0
200696,1.0
247350,48.0
101112,637.0
92796,44.0
266727,30.0
5067,7.0
9620,6.0
265574,2.0
221713,370.0
301665,7.0
217008,12.0
41577,53.0
22318,259.0
93537,8.0
134837,18.0
84665,126.0
157699,9.0
62486,428.0
192820,7.0
229415,28.0
216856,27.0
97210,72.0
228341,48.0
183801,16.0
39190,30.0
221704,11.0
8872,18.0
229691,20.0
113771,22.0
119290,753.0
66074,270.0
193332,54.0
121527,0.0
161917,55.0
301420,31.0
129232,111.0
257136,1071.0
38993,68.0
203901,112.0
262909,0.0
234573,1.0
205818,4.0
294582,42.0
44029,0.0
171177,111.0
8253,4.0
174655,16.0
188863,8.0
202832,23.0
22121,19.0
46125,79.0
30830,6.0
329195,286.0
206826,52.0
161666,3.0
103570,242.0
60912,40.0
184552,3.0
310471,75.0
315912,12.0
116366,10.0
201150,481.0
209807,50.0
87670,16.0
74271,594.0
78435,95.0
199267,10.0
20530,85.0
251434,5.0
246781,26.0
108043,55.0
209211,7.0
88907,63.0
318409,816.0
204964,14187.0
263154,10.0
314122,23.0
106503,95.0
51462,12.0
141652,221.0
309394,0.0
63318,0.0
107430,6.0
233805,80.0
83596,0.0
226834,441.0
214296,2.0
42754,21.0
157999,47.0
52862,3.0
132232,9273.0
126117,23.0
196125,9.0
196382,23.0
236662,5.0
233178,54.0
236094,2.0
161120,79.0
62841,89.0
189352,22.0
306032,5.0
320923,10.0
118458,17.0
7124,9.0
192593,63.0
25370,65.0
197435,0.0
211281,24.0
326004,4.0
160221,72.0
266455,102.0
137354,42.0
4436,4445.0
261331,14.0
78944,13.0
93547,19.0
272936,37972.0
85564,4.0
43201,441.0
1371,6.0
260028,19.0
118385,4449.0
207748,26.0
316596,5.0
161108,4.0
133361,1.0
294594,201.0
5574,232.0
39080,0.0
195580,28.0
75067,7.0
46228,33.0
99567,103.0
273570,1.0
105332,198.0
288791,7.0
92747,2550.0
88059,23.0
148819,49.0
199627,1038.0
179105,27.0
275330,14.0
314375,330.0
328761,302.0
290956,1.0
3225,2.0
43268,69.0
5004,170.0
257317,9.0
96101,28.0
157721,34.0
160280,56.0
318919,39.0
192502,2.0
166201,1679.0
175838,52.0
66818,6.0
251807,1.0
71666,493.0
144409,24.0
160915,6.0
169726,472.0
311232,6.0
304190,32.0
261969,400.0
307700,130.0
220636,2697.0
253766,0.0
69371,2.0
181360,59.0
119483,10.0
245414,97.0
302068,1.0
53356,17.0
162047,7.0
112,54.0
124796,39.0
227657,12.0
4090,23.0
24430,67.0
5218,49.0
311470,334.0
305952,6.0
179240,10.0
308918,213.0
108939,12.0
91922,3.0
197067,97.0
61690,14.0
256653,21.0
32614,4.0
225245,9.0
303189,2.0
319433,70.0
289869,80.0
65114,16.0
119331,2.0
10612,304.0
168173,11.0
94870,6.0
260373,10.0
209258,4.0
36590,20.0
188560,2200.0
47065,0.0
245477,34.0
266073,254.0
303569,1.0
65373,53.0
274068,7296.0
206060,16.0
281285,141.0
154867,73.0
323497,8.0
278686,20.0
236449,104.0
20602,15010.0
190000,31.0
314698,65.0
70082,6.0
228913,150.0
54706,73.0
213415,32.0
90949,2.0
169773,1.0
137202,24.0
65893,14.0
61720,31.0
241569,127.0
288958,692.0
21608,10.0
102320,249.0
46323,343.0
15584,52.0
90602,2.0
100505,4.0
200843,79.0
160476,4.0
732,884.0
42106,194.0
185305,18.0
159519,139.0
194519,1.0
242606,249.0
277540,60.0
328643,284.0
65940,5.0
13750,12.0
186222,60.0
54300,1359.0
198577,5.0
309100,145.0
205630,2.0
209041,16.0
274513,18.0
5944,1020.0
41273,97.0
148038,633.0
60844,16.0
114451,10.0
247086,49.0
101983,714.0
14711,11.0
117282,37.0
15097,171.0
24628,94.0
201625,2.0
248629,2.0
132963,28.0
174229,43.0
37298,3.0
137947,109.0
133249,9.0
257891,297.0
278282,4.0
274944,55.0
134768,16.0
266712,28.0
139697,18.0
239234,44.0
232286,2.0
164345,26.0
301798,4.0
218065,6.0
285522,740.0
196384,81.0
154701,5.0
38571,31.0
20039,0.0
92245,81.0
306650,20.0
59587,7.0
21658,160.0
180918,11.0
309440,19.0
97986,5.0
313204,480.0
148663,36.0
115496,3.0
267399,0.0
108866,6.0
28305,71.0
313634,31.0
308937,0.0
277840,66.0
163805,6.0
181719,3.0
75804,6.0
328436,66.0
161293,74.0
155348,5.0
317131,55.0
230277,4.0
13872,19.0
184631,86.0
276058,16.0
229697,14.0
234675,7.0
129691,1.0
278382,951.0
323883,10.0
131085,19.0
269061,2.0
288302,431.0
279118,43.0
17646,4.0
88771,187.0
178804,537.0
85926,3.0
48324,26.0
85360,179.0
250654,16.0
113240,5.0
254747,5.0
128338,5.0
244087,122.0
86162,397.0
256118,3.0
48563,3.0
93736,40.0
192793,7.0
2048,1.0
287077,105.0
311088,63.0
188303,82.0
26909,92.0
122893,20.0
236267,21.0
316844,65.0
103079,90.0
90373,18.0
193725,59.0
27018,15.0
196368,1098.0
133832,35.0
142716,16.0
67436,125.0
17619,391.0
177895,76.0
38269,7.0
312414,14.0
287527,980.0
322606,1.0
97060,247.0
315406,82.0
108261,95.0
155051,42.0
307551,3.0
184938,259.0
223215,745.0
246204,447.0
312468,92.0
134468,15.0
65871,23.0
315350,19.0
53144,16.0
214849,218.0
2019,14.0
294290,11.0
23696,148.0
280838,27.0
146544,13.0
263842,395.0
71807,10.0
282719,10.0
102417,27.0
21110,546.0
45410,5.0
19158,2.0
152358,85.0
391,18.0
312912,229.0
216788,566.0
53371,126.0
99344,20.0
120379,16.0
293634,2.0
133349,17.0
49562,3.0
145317,194.0
262417,399.0
276491,84.0
154754,5.0
49915,1204.0
171990,14.0
234841,73.0
281694,981.0
115561,883.0
229754,47.0
70506,17.0
252671,62.0
212746,6.0
276503,1.0
206216,29.0
277556,12.0
117313,15.0
85286,39.0
173907,3.0
79699,1.0
55763,80.0
222540,72.0
251552,50.0
301861,1.0
86667,22.0
324655,179.0
107355,32.0
299447,31.0
125083,147.0
120141,45.0
313023,1967.0
154661,602.0
155385,8.0
286202,15.0
295847,193.0
21737,63.0
249791,6.0
171286,7.0
92105,163.0
83910,75.0
68992,169.0
144978,8.0
100989,14.0
221266,514.0
257134,0.0
199098,9.0
239733,15.0
254527,184.0
200477,92.0
272880,25.0
261001,8.0
66366,116.0
261750,7.0
121502,46.0
178840,1122.0
45625,6.0
249394,1.0
184964,112.0
142757,26.0
11945,105.0
16364,8.0
73864,50.0
2800,34.0
300110,0.0
156229,37.0
36522,422.0
227384,17.0
296661,501.0
9452,21.0
256895,52.0
205503,34.0
173062,8.0
47520,2936.0
183202,19.0
153982,15.0
27538,46.0
75674,28.0
17989,19.0
103946,95.0
175823,62.0
103212,113.0
48124,135.0
50227,24.0
55819,7.0
74414,20.0
142912,6.0
233719,4.0
95180,10.0
189095,457.0
65017,6.0
283389,1572.0
138596,131.0
85492,82.0
128284,42.0
292383,110.0
202848,70.0
136506,113.0
223727,18.0
2830,986.0
125071,17.0
108308,123.0
210319,10.0
186927,1.0
193097,5.0
36858,11.0
264764,57.0
142014,24.0
42261,51.0
10311,79.0
137775,1.0
327274,32.0
247010,22.0
173074,13.0
153014,2.0
60694,320.0
248377,150.0
267153,38.0
61392,8.0
258971,98.0
166328,250.0
67561,3.0
160604,4.0
121782,148.0
27938,2.0
304282,7.0
157098,82.0
258540,133.0
